customer_id,gender,birth_year,city,acquisition_channel,last_purchase_date,first_purchase_date,frequency,monetary,avg_order_value,recency_days,customer_lifetime_days,n_unique_categories,n_unique_brands,favorite_brand,avg_item_price,avg_line_amount,discount_usage_rate,n_transactions
C00280,M,1983.0,Biên Hòa,,2026-02-26,2023-12-17,6.0,63878600.0,10646433.333333334,28.0,802.0,5.0,6.0,Innisfree,1964583.3333333333,9063655.555555556,0.6666666666666666,6.0
C00281,F,1982.0,TP.HCM,Walk-in,2026-02-09,2025-11-25,3.0,104140800.0,34713600.0,45.0,76.0,5.0,4.0,Samsung,5626800.0,31398000.0,0.3333333333333333,3.0
C00282,F,1993.0,Nha Trang,Walk-in,2025-06-24,2024-10-28,2.0,15028550.0,7514275.0,275.0,239.0,2.0,1.0,Panasonic,7877500.0,7877500.0,0.5,2.0
C00283,F,1996.0,Biên Hòa,Referral,2024-05-11,2024-02-12,2.0,39910000.0,19955000.0,684.0,89.0,3.0,4.0,Panasonic,2090250.0,9977500.0,0.0,2.0
C00284,F,1986.0,Nha Trang,Zalo,2024-12-25,2023-09-22,3.0,107329600.0,35776533.333333336,456.0,460.0,5.0,6.0,LOréal,4750166.666666667,18221166.666666668,0.3333333333333333,3.0
C00285,F,1985.0,TP.HCM,Google,2026-01-22,2024-12-29,5.0,70313400.0,14062680.0,63.0,389.0,4.0,6.0,Generic,3547777.777777778,7863222.222222222,0.2,5.0
C00286,F,1984.0,Huế,Shopee,2025-12-11,2024-05-07,4.0,187804450.0,46951112.5,105.0,583.0,5.0,10.0,Samsung,5139416.666666667,16256750.0,0.5,4.0
C00287,F,1987.0,Huế,Facebook,2025-09-16,2023-12-15,4.0,58276700.0,14569175.0,191.0,641.0,5.0,4.0,Xiaomi,3921666.6666666665,13080833.333333334,0.5,4.0
C00288,F,2004.0,Nha Trang,,2026-02-03,2025-07-13,7.0,52720000.0,7531428.571428572,51.0,205.0,5.0,7.0,Local Brand,2027916.6666666667,5817454.545454546,0.5714285714285714,7.0
C00289,M,1969.0,Buôn Ma Thuột,Shopee,2025-12-24,2025-05-27,5.0,129988850.0,25997770.0,92.0,211.0,4.0,10.0,Samsung,2742071.4285714286,11333000.0,0.6,5.0
C00290,M,1966.0,Đà Nẵng,Website,2025-12-21,2024-09-28,4.0,25167000.0,6291750.0,95.0,449.0,4.0,6.0,Adidas,2423375.0,4111285.714285714,0.25,4.0
C00291,M,1969.0,Hải Phòng,Walk-in,2026-03-24,2023-11-29,5.0,48455800.0,9691160.0,2.0,846.0,3.0,6.0,Generic,2055363.6363636365,4758636.363636363,0.2,5.0
C00292,F,2001.0,Hà Nội,Zalo,2025-08-03,2025-02-18,3.0,33924250.0,11308083.333333334,235.0,166.0,5.0,5.0,LG,3151428.5714285714,6467166.666666667,0.3333333333333333,3.0
C00293,F,1988.0,Biên Hòa,Website,2026-01-31,2025-10-03,3.0,59788300.0,19929433.333333332,54.0,120.0,4.0,7.0,Samsung,3232666.6666666665,8474125.0,1.0,3.0
C00294,M,1998.0,Biên Hòa,Shopee,2026-02-25,2023-11-13,6.0,171794150.0,28632358.333333332,29.0,835.0,6.0,12.0,Samsung,2940062.5,10770187.5,0.16666666666666666,6.0
C00295,F,1980.0,TP.HCM,Facebook,2025-10-17,2025-01-02,4.0,94367400.0,23591850.0,160.0,288.0,5.0,9.0,Generic,2566272.727272727,9096000.0,0.75,4.0
C00296,M,1996.0,Bắc Ninh,Shopee,2026-01-12,2025-12-30,2.0,74695000.0,37347500.0,73.0,13.0,3.0,2.0,Panasonic,5017666.666666667,25065333.333333332,0.5,2.0
C00297,M,1981.0,Khác,Referral,2025-11-15,2025-11-15,1.0,8713000.0,8713000.0,131.0,0.0,2.0,1.0,Local Brand,1230500.0,4356500.0,0.0,1.0
C00298,F,1986.0,Vũng Tàu,Referral,2026-03-17,2026-02-25,2.0,24269000.0,12134500.0,9.0,20.0,4.0,5.0,Samsung,1270800.0,4853800.0,0.0,2.0
C00299,F,1977.0,TP.HCM,Zalo,2026-01-05,2025-07-29,6.0,25778000.0,4296333.333333333,80.0,160.0,5.0,11.0,Xiaomi,1023416.6666666666,2526333.3333333335,0.6666666666666666,6.0
C00300,F,1976.0,Thủ Đức,Website,2024-09-21,2023-11-02,2.0,1488000.0,744000.0,551.0,324.0,2.0,2.0,Anker,372000.0,1488000.0,0.5,2.0
C00301,F,1987.0,Thủ Đức,Google,2026-03-05,2023-09-11,6.0,105063100.0,17510516.666666668,21.0,906.0,5.0,10.0,Anker,2675000.0,10485083.333333334,0.5,6.0
C00302,F,1984.0,Đà Nẵng,Zalo,2025-11-23,2025-01-13,5.0,110593200.0,22118640.0,123.0,314.0,5.0,11.0,Samsung,2261230.769230769,9706538.461538462,0.4,5.0
C00303,M,1972.0,Hải Phòng,Zalo,2024-08-17,2024-06-12,2.0,79717000.0,39858500.0,586.0,66.0,4.0,4.0,Samsung,7814800.0,15943400.0,0.0,2.0
C00304,F,1966.0,Biên Hòa,Walk-in,2025-12-27,2024-09-12,5.0,7870500.0,1574100.0,89.0,471.0,4.0,5.0,Generic,762000.0,2499500.0,0.8,5.0
C00305,M,2004.0,TP.HCM,Google,2025-12-06,2025-06-30,3.0,95064500.0,31688166.666666668,110.0,159.0,4.0,4.0,Xiaomi,7389500.0,29440000.0,0.6666666666666666,3.0
C00306,F,1995.0,Bắc Ninh,Shopee,2025-02-11,2024-05-19,3.0,1656150.0,552050.0,408.0,268.0,3.0,2.0,Generic,273000.0,906000.0,0.6666666666666666,3.0
C00307,,1973.0,Biên Hòa,Google,2025-11-05,2025-11-05,1.0,2049600.0,2049600.0,141.0,0.0,1.0,1.0,Zara,1281000.0,2562000.0,1.0,1.0
C00308,F,1998.0,Biên Hòa,,2025-12-23,2024-11-26,7.0,114536070.0,16362295.714285715,93.0,392.0,6.0,9.0,Panasonic,3102866.6666666665,8441568.0,0.42857142857142855,7.0
C00309,M,1973.0,Nha Trang,,2026-03-15,2025-01-14,8.0,80544200.0,10068025.0,11.0,425.0,6.0,7.0,Local Brand,3069750.0,8449100.0,0.5,8.0
C00310,M,1984.0,Đà Nẵng,Zalo,2025-11-04,2023-11-01,7.0,21498000.0,3071142.8571428573,142.0,734.0,5.0,8.0,LG,949400.0,2568333.3333333335,0.7142857142857143,7.0
C00311,M,1987.0,Bắc Ninh,Referral,2026-01-28,2024-06-11,4.0,124949250.0,31237312.5,57.0,596.0,5.0,9.0,Panasonic,4258300.0,13692900.0,0.5,4.0
C00312,F,1977.0,Buôn Ma Thuột,Referral,2024-02-19,2024-02-19,1.0,8504000.0,8504000.0,766.0,0.0,3.0,4.0,Zara,547500.0,2126000.0,0.0,1.0
C00313,F,2004.0,Bắc Ninh,Google,2026-01-15,2023-10-11,6.0,108735850.0,18122641.666666668,70.0,827.0,5.0,10.0,Anker,4133000.0,15057125.0,0.5,6.0
C00314,M,2002.0,Vũng Tàu,Zalo,2025-12-24,2025-02-26,5.0,127158300.0,25431660.0,92.0,301.0,5.0,8.0,Adidas,4236166.666666667,11983181.818181818,0.4,5.0
C00315,F,1986.0,Hà Nội,Facebook,2026-02-01,2024-01-08,6.0,67013900.0,11168983.333333334,53.0,755.0,6.0,11.0,Innisfree,1435705.8823529412,4404294.117647059,0.6666666666666666,6.0
C00316,M,2006.0,Khác,Referral,2025-07-05,2024-03-13,5.0,99973100.0,19994620.0,264.0,479.0,4.0,12.0,Vinamilk,5490083.333333333,10343090.909090908,0.2,5.0
C00317,M,2001.0,Nha Trang,Facebook,2026-03-24,2025-06-03,5.0,63077600.0,12615520.0,2.0,294.0,5.0,6.0,Zara,2466875.0,9102250.0,0.4,5.0
C00318,F,2006.0,Cần Thơ,Website,2026-01-08,2024-12-10,6.0,117944400.0,19657400.0,77.0,394.0,6.0,8.0,Generic,2220615.3846153845,9811615.384615384,0.6666666666666666,6.0
C00319,F,1986.0,Huế,Google,2026-03-13,2024-03-19,4.0,112314900.0,28078725.0,13.0,724.0,4.0,6.0,Generic,4021500.0,19122166.666666668,0.25,4.0
C00320,M,1975.0,Huế,Shopee,2026-02-27,2025-05-06,5.0,84445750.0,16889150.0,27.0,297.0,5.0,7.0,Generic,2533230.769230769,9285800.0,0.6,5.0
C00321,Unknown,1978.0,Biên Hòa,Zalo,2025-08-11,2025-01-25,2.0,35989200.0,17994600.0,227.0,198.0,3.0,5.0,Local Brand,2626800.0,7233600.0,0.5,2.0
C00322,F,1987.0,Nha Trang,Zalo,2025-11-27,2024-05-23,7.0,242503800.0,34643400.0,119.0,553.0,4.0,12.0,Adidas,4467000.0,22713250.0,0.42857142857142855,7.0
C00323,,1985.0,Hải Phòng,Website,2026-02-01,2025-04-16,5.0,39170700.0,7834140.0,53.0,291.0,5.0,5.0,Generic,2265555.5555555555,5941555.555555556,0.6,5.0
C00324,F,1986.0,Hải Phòng,Zalo,2025-09-15,2024-02-05,6.0,278868600.0,46478100.0,192.0,588.0,4.0,10.0,Samsung,6276785.714285715,21475285.714285713,0.6666666666666666,6.0
C00325,M,1983.0,Nha Trang,Shopee,2024-08-04,2023-11-17,3.0,12250100.0,4083366.6666666665,599.0,261.0,4.0,3.0,Fahasa,1642250.0,3147250.0,0.6666666666666666,3.0
C00326,M,1985.0,Vũng Tàu,Walk-in,2026-01-03,2024-04-05,7.0,106982090.0,15283155.714285715,82.0,638.0,5.0,9.0,Samsung,3149266.6666666665,7969507.142857143,0.42857142857142855,7.0
C00327,M,1996.0,Bắc Ninh,Website,2026-03-04,2025-03-17,4.0,173046250.0,43261562.5,22.0,352.0,5.0,10.0,Xiaomi,4719916.666666667,17504363.636363637,0.5,4.0
C00328,F,1996.0,Hà Nội,Google,2026-03-10,2024-11-11,5.0,14240700.0,2848140.0,16.0,484.0,6.0,8.0,Nike,2448500.0,2595000.0,0.8,5.0
C00329,F,1980.0,Hải Phòng,Walk-in,2026-02-17,2025-04-13,4.0,56625800.0,14156450.0,37.0,310.0,5.0,8.0,Generic,1601090.9090909092,5424727.2727272725,0.25,4.0
C00330,M,1983.0,Huế,Website,2026-03-04,2024-01-16,7.0,122694250.0,17527750.0,22.0,778.0,6.0,12.0,Sony,2392705.882352941,10812062.5,0.7142857142857143,7.0
C00331,M,1971.0,,Zalo,2025-07-31,2024-04-17,2.0,8819600.0,4409800.0,238.0,470.0,4.0,4.0,LOréal,1245666.6666666667,3458666.6666666665,1.0,2.0
C00332,F,1990.0,Biên Hòa,Facebook,2026-03-14,2024-12-06,4.0,81686000.0,20421500.0,12.0,463.0,6.0,9.0,Generic,3118636.3636363638,8168600.0,0.0,4.0
C00333,M,2001.0,Bắc Ninh,TikTok,2026-01-27,2024-07-30,8.0,68342100.0,8542762.5,58.0,546.0,5.0,12.0,Local Brand,2154941.1764705884,6093200.0,0.625,8.0
C00334,F,1986.0,Nha Trang,Website,2024-11-27,2024-11-27,1.0,17749200.0,17749200.0,484.0,0.0,1.0,0.0,,12678000.0,25356000.0,1.0,1.0
C00335,F,2004.0,Buôn Ma Thuột,Google,2025-12-25,2025-02-17,4.0,86410750.0,21602687.5,91.0,311.0,5.0,6.0,H&M,3558750.0,10888250.0,0.25,4.0
C00336,M,1990.0,Biên Hòa,Walk-in,2026-02-04,2023-11-11,8.0,78490200.0,9811275.0,50.0,816.0,6.0,13.0,Generic,1862625.0,5665812.5,0.5,8.0
C00337,,1974.0,Hải Phòng,Shopee,2026-03-16,2025-01-25,10.0,161159950.0,16115995.0,10.0,415.0,6.0,10.0,Apple,4751294.117647059,10919200.0,0.2,10.0
C00338,Unknown,1967.0,Hà Nội,Zalo,2026-01-25,2024-12-28,4.0,87338000.0,21834500.0,60.0,393.0,3.0,5.0,Anker,6213400.0,22313400.0,0.75,4.0
C00339,F,1986.0,Bắc Ninh,Website,2025-12-19,2025-08-24,2.0,57744900.0,28872450.0,97.0,117.0,5.0,6.0,Generic,2777833.3333333335,10584833.333333334,0.5,2.0
C00340,M,1986.0,Vũng Tàu,Walk-in,2024-10-02,2024-03-03,2.0,8430400.0,4215200.0,540.0,213.0,3.0,3.0,Anker,1197000.0,3108333.3333333335,0.5,2.0
C00341,F,2004.0,Thủ Đức,Referral,2025-11-09,2024-06-02,5.0,106582350.0,21316470.0,137.0,525.0,4.0,11.0,Local Brand,2572294.117647059,7885333.333333333,0.6,5.0
C00342,0,1997.0,Bắc Ninh,Website,2025-12-27,2025-08-21,2.0,51437000.0,25718500.0,89.0,128.0,2.0,2.0,Apple,6854500.0,30873500.0,0.5,2.0
C00343,F,1995.0,Hà Nội,Walk-in,2026-03-14,2025-06-10,7.0,26726400.0,3818057.1428571427,12.0,277.0,5.0,8.0,Vinamilk,1963000.0,3212444.4444444445,0.42857142857142855,7.0
C00344,M,1991.0,Vũng Tàu,Referral,2025-11-07,2024-08-22,3.0,28173800.0,9391266.666666666,139.0,442.0,5.0,6.0,Generic,1152666.6666666667,4735833.333333333,0.3333333333333333,3.0
C00345,M,2003.0,Huế,Referral,2026-02-08,2025-07-10,7.0,51939900.0,7419985.714285715,46.0,213.0,5.0,8.0,Generic,2317285.714285714,4688750.0,0.42857142857142855,7.0
C00346,M,1968.0,Vũng Tàu,Website,2025-11-11,2025-05-26,3.0,12527000.0,4175666.6666666665,135.0,169.0,4.0,5.0,Panasonic,805625.0,1789571.4285714286,0.3333333333333333,3.0
C00347,F,1974.0,Buôn Ma Thuột,TikTok,2025-09-10,2024-06-19,5.0,83805950.0,16761190.0,197.0,448.0,4.0,8.0,Vinamilk,3529909.090909091,8142000.0,0.8,5.0
C00348,M,1977.0,Hà Nội,Website,2025-02-12,2023-10-30,7.0,148703600.0,21243371.42857143,407.0,471.0,6.0,8.0,Local Brand,2432222.222222222,8469277.777777778,0.42857142857142855,7.0
C00349,F,1974.0,Nha Trang,TikTok,2026-03-05,2024-07-17,7.0,178494200.0,25499171.42857143,21.0,596.0,6.0,10.0,Local Brand,4139285.714285714,14319642.857142856,0.8571428571428571,7.0
C00350,F,1968.0,Thủ Đức,,2026-02-06,2025-09-09,3.0,36841650.0,12280550.0,48.0,150.0,3.0,6.0,Adidas,1713166.6666666667,7695800.0,0.6666666666666666,3.0
C00351,M,1986.0,Biên Hòa,Website,2026-02-28,2025-03-02,9.0,313166850.0,34796316.666666664,26.0,363.0,6.0,14.0,Adidas,4256956.521739131,16573857.142857144,0.5555555555555556,9.0
C00352,F,1985.0,Đà Nẵng,Website,2026-03-22,2024-11-20,5.0,22235300.0,4447060.0,4.0,487.0,4.0,8.0,Zara,878444.4444444445,2719222.222222222,0.8,5.0
C00353,F,1999.0,Biên Hòa,,2026-02-03,2025-01-02,7.0,117239100.0,16748442.857142856,51.0,397.0,5.0,7.0,Local Brand,5253444.444444444,18781875.0,0.8571428571428571,7.0
C00354,Unknown,1977.0,Hải Phòng,Referral,2026-01-20,2025-04-08,6.0,71173600.0,11862266.666666666,65.0,287.0,5.0,8.0,LOréal,4245400.0,8752111.111111112,0.5,6.0
C00355,F,1979.0,Cần Thơ,Referral,2025-08-04,2025-02-02,4.0,112417750.0,28104437.5,234.0,183.0,5.0,5.0,Local Brand,3064100.0,11278100.0,0.25,4.0
C00356,M,1996.0,Biên Hòa,Website,2026-03-05,2025-07-09,5.0,48217500.0,9643500.0,21.0,239.0,6.0,8.0,Panasonic,2243250.0,6430125.0,0.2,5.0
C00357,F,1983.0,TP.HCM,Shopee,2026-01-17,2026-01-17,1.0,527850.0,527850.0,68.0,0.0,1.0,1.0,Local Brand,207000.0,621000.0,1.0,1.0
C00358,F,1974.0,Cần Thơ,Facebook,2025-10-24,2024-08-02,4.0,149915700.0,37478925.0,153.0,448.0,6.0,10.0,Generic,4646071.428571428,12104307.692307692,0.25,4.0
C00359,M,1987.0,Huế,Referral,2025-12-17,2025-03-26,3.0,522000.0,174000.0,99.0,266.0,2.0,3.0,Vinamilk,78000.0,261000.0,0.3333333333333333,3.0
C00360,M,1977.0,Bắc Ninh,Referral,2026-02-24,2025-06-18,2.0,14716700.0,7358350.0,30.0,251.0,3.0,3.0,Sony,1335000.0,5453666.666666667,0.5,2.0
C00361,F,1986.0,TP.HCM,TikTok,2025-11-19,2025-02-16,8.0,126450950.0,15806368.75,127.0,276.0,6.0,10.0,Vinamilk,3849733.3333333335,9244666.666666666,0.5,8.0
C00362,M,1998.0,Hải Phòng,,2025-08-13,2024-02-23,4.0,35365700.0,8841425.0,225.0,537.0,4.0,4.0,Adidas,3299000.0,7086400.0,0.25,4.0
C00363,M,1991.0,Biên Hòa,Website,2026-02-23,2023-07-25,7.0,65089400.0,9298485.714285715,31.0,944.0,6.0,12.0,Vinamilk,2266214.285714286,6274333.333333333,0.5714285714285714,7.0
C00364,M,1965.0,Bắc Ninh,Zalo,2025-12-26,2024-09-19,6.0,34871900.0,5811983.333333333,90.0,463.0,6.0,8.0,Panasonic,1887333.3333333333,4914777.777777778,0.5,6.0
C00365,,1995.0,Buôn Ma Thuột,TikTok,2026-03-20,2025-01-26,3.0,27916200.0,9305400.0,6.0,418.0,5.0,6.0,Local Brand,3076666.6666666665,5709800.0,0.6666666666666666,3.0
C00366,,1983.0,Buôn Ma Thuột,Facebook,2026-03-01,2024-03-29,7.0,65772950.0,9396135.714285715,25.0,702.0,5.0,10.0,Generic,2180500.0,4252625.0,0.2857142857142857,7.0
C00367,M,1999.0,Thủ Đức,Facebook,2025-11-24,2024-05-24,4.0,100360250.0,25090062.5,122.0,549.0,4.0,5.0,Adidas,6831800.0,20159000.0,0.25,4.0
C00368,F,1976.0,Hà Nội,Shopee,2025-09-29,2024-02-16,5.0,18207500.0,3641500.0,178.0,591.0,3.0,4.0,Adidas,1190833.3333333333,3725833.3333333335,0.2,5.0
C00369,M,1983.0,Hà Nội,Facebook,2025-10-16,2024-10-23,4.0,28956000.0,7239000.0,161.0,358.0,4.0,5.0,Vinamilk,2511125.0,3661875.0,0.25,4.0
C00370,M,1986.0,Cần Thơ,Website,2025-10-04,2025-10-04,1.0,1060800.0,1060800.0,173.0,0.0,1.0,1.0,Samsung,663000.0,1326000.0,1.0,1.0
C00371,F,1973.0,Bắc Ninh,Website,2026-03-14,2025-06-04,5.0,46331400.0,9266280.0,12.0,283.0,5.0,6.0,Local Brand,3321625.0,6661857.142857143,0.4,5.0
C00372,M,1972.0,Biên Hòa,Zalo,2026-02-25,2025-07-30,3.0,18206350.0,6068783.333333333,29.0,210.0,2.0,3.0,Vinamilk,958800.0,3927800.0,0.6666666666666666,3.0
C00373,F,2006.0,Cần Thơ,Zalo,2026-02-21,2025-09-16,7.0,92121800.0,13160257.142857144,33.0,158.0,4.0,10.0,Fahasa,1809764.705882353,8078733.333333333,0.8571428571428571,7.0
C00374,F,1983.0,Vũng Tàu,TikTok,2024-05-02,2023-10-15,4.0,115327450.0,28831862.5,693.0,200.0,5.0,5.0,Samsung,3900000.0,16070250.0,0.5,4.0
C00375,F,1992.0,Bắc Ninh,Walk-in,2026-02-28,2023-12-03,7.0,41805700.0,5972242.857142857,26.0,818.0,6.0,9.0,Local Brand,1382187.5,3100812.5,0.7142857142857143,7.0
C00376,F,1971.0,Đà Nẵng,Zalo,2025-12-29,2025-12-29,1.0,82152900.0,82152900.0,87.0,0.0,2.0,3.0,Panasonic,10194000.0,30427000.0,1.0,1.0
C00377,F,1980.0,Hà Nội,Referral,2026-03-22,2025-02-09,7.0,49481050.0,7068721.428571428,4.0,406.0,6.0,12.0,Adidas,2439250.0,4041357.1428571427,0.5714285714285714,7.0
C00378,M,1993.0,Khác,Referral,2026-03-22,2025-03-15,5.0,20870950.0,4174190.0,4.0,372.0,6.0,8.0,Samsung,812000.0,2677777.777777778,1.0,5.0
C00379,F,2002.0,Thủ Đức,Facebook,2025-12-22,2025-06-07,4.0,173882600.0,43470650.0,94.0,198.0,6.0,8.0,Anker,4028466.6666666665,13571357.142857144,0.5,4.0
C00380,F,1980.0,Hà Nội,Google,2025-10-16,2024-05-14,3.0,12254800.0,4084933.3333333335,161.0,520.0,4.0,4.0,Adidas,1366000.0,3148700.0,0.6666666666666666,3.0
C00381,X,1975.0,Nha Trang,Referral,2025-07-13,2024-12-10,4.0,53064350.0,13266087.5,256.0,215.0,6.0,7.0,Generic,1343500.0,4934916.666666667,0.5,4.0
C00382,M,2005.0,,Walk-in,2025-12-28,2025-07-03,3.0,85166000.0,28388666.666666668,88.0,178.0,3.0,5.0,Generic,4002600.0,17033200.0,0.0,3.0
C00383,M,1979.0,Đà Nẵng,Website,2026-03-04,2025-05-06,7.0,78745850.0,11249407.142857144,22.0,302.0,5.0,9.0,Local Brand,2767666.6666666665,7195545.454545454,0.14285714285714285,7.0
C00384,F,2003.0,Biên Hòa,Shopee,2025-09-21,2025-04-14,3.0,41640250.0,13880083.333333334,186.0,160.0,6.0,7.0,Local Brand,1365000.0,5838500.0,0.3333333333333333,3.0
C00385,F,1999.0,Khác,TikTok,2026-03-02,2025-07-01,4.0,87391200.0,21847800.0,24.0,244.0,5.0,6.0,Panasonic,2581222.222222222,9951333.333333334,0.25,4.0
C00386,0,1998.0,Huế,Walk-in,2026-03-14,2024-06-21,4.0,26580050.0,6645012.5,12.0,631.0,4.0,4.0,H&M,1589250.0,7757000.0,0.75,4.0
C00387,M,1968.0,Bắc Ninh,TikTok,2025-11-01,2025-07-07,2.0,19892000.0,9946000.0,145.0,117.0,4.0,5.0,Generic,1104000.0,4361600.0,0.5,2.0
C00388,M,1975.0,Biên Hòa,Website,2025-09-23,2025-02-21,2.0,8700000.0,4350000.0,184.0,214.0,2.0,2.0,Apple,1044000.0,4350000.0,0.0,2.0
C00389,M,2002.0,Huế,Google,2025-11-30,2024-01-18,11.0,102834850.0,9348622.727272727,116.0,682.0,5.0,13.0,Xiaomi,3013571.4285714286,6161950.0,0.7272727272727273,11.0
C00390,F,1986.0,Huế,,2026-01-29,2025-07-02,4.0,68594950.0,17148737.5,56.0,211.0,6.0,10.0,Adidas,1767818.1818181819,7179818.181818182,1.0,4.0
C00391,F,1994.0,Vũng Tàu,Facebook,2025-11-20,2025-08-17,3.0,6257700.0,2085900.0,126.0,95.0,3.0,3.0,Local Brand,3353400.0,2129000.0,1.0,3.0
C00392,F,1984.0,Thủ Đức,Facebook,2026-01-01,2025-01-17,9.0,83516400.0,9279600.0,84.0,349.0,6.0,9.0,LOréal,1977125.0,5597866.666666667,0.1111111111111111,9.0
C00393,F,1965.0,Thủ Đức,TikTok,2026-01-14,2024-09-24,7.0,147203700.0,21029100.0,71.0,477.0,6.0,7.0,Generic,3181055.5555555555,9276941.176470589,0.5714285714285714,7.0
C00394,M,1967.0,Nha Trang,Walk-in,2026-01-19,2025-01-21,6.0,27082700.0,4513783.333333333,66.0,363.0,4.0,7.0,Xiaomi,1238000.0,4055750.0,0.8333333333333334,6.0
C00395,M,1986.0,Hà Nội,Google,2025-11-16,2025-11-16,1.0,4588000.0,4588000.0,130.0,0.0,2.0,2.0,Samsung,1365000.0,2294000.0,0.0,1.0
C00396,M,1983.0,Nha Trang,Zalo,2025-11-15,2025-01-31,4.0,15971100.0,3992775.0,131.0,288.0,4.0,4.0,Innisfree,1659000.0,2896833.3333333335,0.5,4.0
C00397,F,1988.0,Nha Trang,Website,2026-02-14,2024-02-02,10.0,83692350.0,8369235.0,40.0,743.0,6.0,14.0,Local Brand,1782037.037037037,3715800.0,0.7,10.0
C00398,F,1970.0,Buôn Ma Thuột,Zalo,2026-01-01,2024-10-21,4.0,13413600.0,3353400.0,84.0,437.0,5.0,5.0,Panasonic,1352833.3333333333,2977400.0,0.5,4.0
C00399,F,1972.0,Đà Nẵng,Shopee,2026-02-18,2025-04-15,2.0,54132500.0,27066250.0,36.0,309.0,3.0,3.0,Anker,5114333.333333333,20025666.666666668,0.5,2.0
C00400,M,1986.0,Hà Nội,Facebook,2026-03-02,2025-09-11,3.0,16532000.0,5510666.666666667,24.0,172.0,4.0,5.0,Local Brand,1162166.6666666667,3415500.0,0.3333333333333333,3.0
C00401,F,1999.0,Nha Trang,Shopee,2025-10-05,2024-10-11,2.0,58915600.0,29457800.0,172.0,359.0,3.0,4.0,Local Brand,9076750.0,14915750.0,0.5,2.0
C00402,M,1994.0,Biên Hòa,Zalo,2024-02-12,2024-02-12,1.0,1488000.0,1488000.0,773.0,0.0,1.0,1.0,Generic,372000.0,1488000.0,0.0,1.0
C00403,M,1972.0,Hà Nội,Shopee,2025-07-03,2025-07-03,1.0,1653000.0,1653000.0,266.0,0.0,1.0,1.0,Apple,348000.0,1740000.0,1.0,1.0
C00404,M,1980.0,Hải Phòng,Google,2026-03-19,2025-05-01,4.0,12191300.0,3047825.0,7.0,322.0,4.0,4.0,Fahasa,1300166.6666666667,2549600.0,0.5,4.0
C00405,M,1993.0,Vũng Tàu,Facebook,2025-12-11,2023-12-29,4.0,14075950.0,3518987.5,105.0,713.0,4.0,8.0,Adidas,2693666.6666666665,2374285.714285714,0.75,4.0
C00406,M,1990.0,Huế,TikTok,2026-01-02,2026-01-02,1.0,19762400.0,19762400.0,83.0,0.0,2.0,1.0,Anker,7001500.0,14116000.0,1.0,1.0
C00407,M,1968.0,Đà Nẵng,Referral,2026-01-01,2025-05-27,2.0,1829600.0,914800.0,84.0,219.0,2.0,2.0,Local Brand,169666.66666666666,678666.6666666666,0.5,2.0
C00408,,2001.0,Vũng Tàu,Walk-in,2025-11-05,2024-10-07,3.0,29577000.0,9859000.0,141.0,394.0,5.0,5.0,Panasonic,1814000.0,4225285.714285715,0.0,3.0
C00409,F,1974.0,Buôn Ma Thuột,TikTok,2025-01-19,2025-01-19,1.0,1258000.0,1258000.0,431.0,0.0,1.0,1.0,Xiaomi,629000.0,1258000.0,0.0,1.0
C00410,F,1982.0,Hà Nội,Zalo,2026-02-15,2024-12-27,6.0,187026350.0,31171058.333333332,39.0,415.0,4.0,10.0,Apple,5801083.333333333,19983627.272727273,0.5,6.0
C00411,F,2000.0,Huế,Facebook,2025-10-06,2025-10-06,1.0,16360800.0,16360800.0,171.0,0.0,3.0,3.0,LG,2708000.0,4812000.0,1.0,1.0
C00412,F,1998.0,Biên Hòa,Shopee,2026-02-09,2024-07-02,5.0,153887050.0,30777410.0,45.0,587.0,5.0,7.0,LOréal,4153000.0,14939500.0,0.4,5.0
C00413,M,1984.0,Nha Trang,Zalo,2025-04-27,2025-03-11,2.0,128045200.0,64022600.0,333.0,47.0,4.0,6.0,Panasonic,5434666.666666667,25650800.0,0.5,2.0
C00414,,1980.0,Hải Phòng,Referral,2026-01-29,2026-01-29,1.0,101231100.0,101231100.0,56.0,0.0,2.0,2.0,Sony,14106000.0,56239500.0,1.0,1.0
C00415,M,1994.0,Hà Nội,Shopee,2026-03-10,2025-09-24,2.0,58568000.0,29284000.0,16.0,167.0,4.0,5.0,Panasonic,2475400.0,14642000.0,0.0,2.0
C00416,M,1989.0,Hải Phòng,Referral,2024-09-20,2024-09-20,1.0,35479000.0,35479000.0,552.0,0.0,4.0,4.0,Generic,5164750.0,8869750.0,0.0,1.0
C00417,F,2006.0,TP.HCM,Website,2026-02-02,2024-03-21,4.0,14261000.0,3565250.0,52.0,683.0,5.0,7.0,Apple,863857.1428571428,2037285.7142857143,0.0,4.0
C00418,M,1999.0,Thủ Đức,TikTok,2026-03-12,2024-10-16,5.0,46966800.0,9393360.0,14.0,512.0,5.0,8.0,TH True,2269500.0,5136300.0,0.4,5.0
C00419,F,1989.0,Buôn Ma Thuột,Facebook,2025-06-27,2023-12-09,2.0,23579000.0,11789500.0,272.0,566.0,4.0,5.0,Local Brand,3105000.0,7122500.0,1.0,2.0
C00420,M,2002.0,Thủ Đức,TikTok,2025-02-08,2025-02-08,1.0,40257000.0,40257000.0,411.0,0.0,3.0,4.0,Adidas,3420250.0,10064250.0,0.0,1.0
